file_name,difficulty_score,Abweichung
001,0.1394166666666666,0.030583333333333407
002,0.1394166666666666,0.030583333333333407
003,0.1394166666666666,0.030583333333333407
004,0.1394166666666666,0.030583333333333407
005,0.1394166666666666,0.030583333333333407
006,0.1394166666666666,0.030583333333333407
007,0.1394166666666666,0.030583333333333407
008,0.1394166666666666,0.030583333333333407
009,0.1394166666666666,0.030583333333333407
010,0.1394166666666666,0.030583333333333407
011,0.1394166666666666,0.030583333333333407
012,0.1394166666666666,0.030583333333333407
013,0.1394166666666666,0.030583333333333407
014,0.1394166666666666,0.030583333333333407
015,0.1394166666666666,0.030583333333333407
016,0.1394166666666666,0.030583333333333407
017,0.1394166666666666,0.030583333333333407
018,0.1394166666666666,0.030583333333333407
019,0.1394166666666666,0.030583333333333407
020,0.1394166666666666,0.030583333333333407
021,0.1394166666666666,0.030583333333333407
022,0.1394166666666666,0.030583333333333407
023,0.1394166666666666,0.030583333333333407
024,0.1394166666666666,0.030583333333333407
025,0.1394166666666666,0.030583333333333407
026,0.1394166666666666,0.030583333333333407
027,0.1394166666666666,0.030583333333333407
028,0.1394166666666666,0.030583333333333407
029,0.1394166666666666,0.030583333333333407
030,0.1394166666666666,0.030583333333333407
031,0.1394166666666666,0.030583333333333407
032,0.1394166666666666,0.030583333333333407
